rating,title,text,price,review_date
92.0,Colombia Buesaco,"Crisply cocoa- and berry-toned. Raspberry, cocoa nib, brown sugar, hazelnut, fir in aroma and cup. Sweet-tart structure with brisk acidity; full, syrupy mouthfeel. The gently drying finish consolidates to notes of brown sugar and fir.",Price: $25.00/12 ounces, Oct 2022
94.0,Colombia Jardines del Eden Pink Bourbon Wine Yeast Honey,"Tropical fruit-toned, richly aromatic. Passionfruit, lychee, dark chocolate, tangerine zest, amber in aroma and cup. Sweetly tart structure with piquant acidity; full, syrupy-smooth mouthfeel. Fruit-driven finish with undertones of crisp chocolate.",Price: CAD $30.00/250 grams, Oct 2022
93.0,Kenya AA,"Sweetly sweet-savory. Red currant, violet, oregano, cocoa nib, cedar in aroma and cup. Sweet structure with vibrant, balanced acidity; satiny-smooth mouthfeel. The subtle finish consolidates to notes of red currant and cocoa nib.",$520/227 grams, Oct 2022
93.0,Ethiopia Bekele Heto Natural,"Berry-driven, invitingly sweet-tart. Dried mulberry, cocoa nib, pink grapefruit zest, tea rose, fresh-cut oak in aroma and cup. Sweet-toned structure with brisk acidity; plush, syrupy mouthfeel. The long, lingering finish consolidates to notes of cocoa-toned mulberry and oak.",Price: $8.40/4 ounces, Oct 2022
93.0,Kenya Karindundu AB,"Complex, richly bittersweet. Cocoa nib, goji berry, myrrh, cashew butter, hop flowers in aroma and cup. Sweetly savory structure with juicy acidity; crisp, lightly syrupy mouthfeel. The resonant finish leads with goji berry and hop flowers in the short, rounding to cashew butter in the long.",Price: $18.05/12 ounces, Oct 2022
93.0,Kenya Ichuga AA,"Balanced, vibrant, juicy. Black currant, narcissus, toffee, cedar, pink grapefruit zest in aroma and cup. Sweet-toned structure with vivacious, sparkling acidity; crisp, velvety mouthfeel. The finish consolidates to toffee and cedar.",Price: $23.50/12 ounces, Oct 2022
93.0,Costa Rica Canet Raisin Honey,"Sweetly tart, crisply herbaceous. Gooseberry, sage, magnolia, baking chocolate, pine nut in aroma and cup. Juicy, sweet-tart structure; plump, satiny mouthfeel. Crisp chocolate notes dominate in the finish with undertones of gooseberry and sage.",$680/230 grams, Oct 2022
93.0,Birhanu Sisters’ Ethiopia,"Cocoa-toned, juicy and vibrant. Cocoa nib, bergamot, red plum, jasmine, cedar in aroma and cup. Balanced, sweet-toned structure with malic, apple-like acidity; dry, crisp mouthfeel. The cocoa toned finish is complicated by red plum and cedar.",Price: $18.00/12 ounces, Oct 2022
92.0,Bat Country Dark Roast Ethiopia,"Crisply chocolaty, floral-toned. Baking chocolate, honeysuckle, dried persimmon, almond nougat, fresh-cut oak in aroma and cup. Richly sweet structure with gentle, round acidity; plush, buttery mouthfeel. Chocolaty and floral finish with undertones of almond.",Price: $20.00/12 ounces, Oct 2022
92.0,Kenya Gichithaini AA,"Deeply sweet-savory. Black tea, dark chocolate, golden raisin, sandalwood, tiger lily in aroma and cup. Roundly sweet with crisp acidity; silky, buoyant mouthfeel. Sandalwood and black tea lead in the finish.",Price: $15.00/8 ounces, Oct 2022
94.0,Colombia Cerro Azul Enano,"Elegantly fruit- and cocoa-toned. Strawberry guava, cocoa nib, cane sugar, tea rose, cedar in aroma and cup. Delicately sweet structure with gently bright acidity; crisp, syrupy mouthfeel. A resonant finish centers around notes of cocoa nib and tea rose.",Price: $26.00/12 ounces, Oct 2022
94.0,Peru Incahuasi,"Gently fruit-toned, integrated and balanced. Pineapple, almond nougat, redwood, narcissus, marjoram in aroma and cup. Sweetly tart with juicy, high-toned acidity; vibrant, syrupy mouthfeel. The finish centers around notes of pineapple and almond.",Price: $26.00/12 ounces, Oct 2022
93.0,Colombia Aponte’s Guardians,"Richly sweet, spice-toned. Lemon verbena, peach, cocoa nib, magnolia, almond butter in aroma and cup. Balanced, bittersweet structure with vibrant, juicy acidity; delicate, silky-smooth mouthfeel. The resonant, lingering finish centers around cocoa-toned peach and almond notes.",Price: $19.00/12 ounces, Oct 2022
92.0,Nicaragua Flor de Dalia Natural,"Gently fruit-forward, sweetly nut-toned. Rice candy, Nutella, fresh-cut fir, freesia-like flowers, lemon balm in aroma and cup. Richly sweet structure with brisk acidity; plush, creamy mouthfeel. Long, sweet, nutty finish consolidates to notes of hazelnut and fir.",Price: $18.00/12 ounces, Oct 2022
93.0,Ethiopia Bench Maji Geisha G1 Natural,"Gently sweet-tart, floral-toned. Pomegranate, lilac, pistachio, orange zest, fresh-cut oak in aroma and cup. Crisply sweet-tart structure with delicately bright acidity; silky-smooth mouthfeel. The tart-leaning finish leads with notes of pomegranate and orange zest, supported by oak and pistachio.",$520/227 grams, Oct 2022
94.0,Reina de la Asuncion Ecuador,"Very sweet, floral-toned. Lilac, white nectarine, hazelnut, pink grapefruit zest, sandalwood in aroma and cup. Sweet-toned structure with balanced, bright acidity; very full, chewy mouthfeel. Floral-toned finish with supporting notes of pink grapefruit zest and sandalwood.",Price: $20.00/12 ounces, Oct 2022
95.0,Ethiopia Guji Uraga More Floral Kudume Washed,"Resonantly juicy, richly sweet-tart. Black currant, lavender, dark chocolate, Meyer lemon zest, fine musk in aroma and cup. Sweet-tart structure with vibrant, lively acidity; plush, syrupy mouthfeel. The finish is long, deep, rich, and crisply sweet.",$550/200 grams, Oct 2022
94.0,Ethiopia Guji Uraga More Floral Kudume Natural,"Richly bittersweet, complex, fruit-driven. Chocolate fudge, dried apricot, candied mandarin zest, pistachio brittle, narcissus in aroma and cup. Invitingly bittersweet structure with high-toned, lively acidity; crisp, satiny mouthfeel. The finish centers around notes of chocolate fudge and dried apricot, with undertones of bittersweet mandarin zest into the long.",$550/200 grams, Oct 2022
94.0,Kenya Nyeri Hill,"Savory-sweet, richly aromatic. Red currant, candycap mushroom, tangerine zest, dark chocolate, cedar in aroma and cup. Savory-sweet structure with high-toned, juicy acidity; full, creamy mouthfeel. Chocolaty finish with notes of red currant and tangerine zest in the short, candycap mushroom in the long.",Price: $21.95/12 ounces, Oct 2022
92.0,Blue Ridge Blend,"Chocolaty, richly nut-toned. Dark chocolate, hazelnut butter, red apple, gently scorched fir, gardenia in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. Chocolaty finish with undertones of gently scorched fir and hazelnut.",Price: $16.95/12 ounces, Oct 2022
94.0,Kenya AA TOP Nairobi Rose,"Juicy, bright, classic. Sweetly savory, deep-toned. Black currant, amber, brown sugar, magnolia, cedar in aroma and cup. Balanced, sweet-savory structure with vibrant acidity; syrupy-smooth mouthfeel. The resonant finish consolidates to cocoa-toned florals and fruit.",$400/8 ounces, Sep 2022
92.0,Worry Free Espresso,"Evaluated as espresso. Very fruity and chocolaty. Blueberry, baking chocolate, cashew, thyme, oak in aroma and small cup. Creamy, viscous mouthfeel; crisply chocolaty finish with continuing suggestions of blueberry and oak. In three parts milk, fruit recedes and chocolate intensifies, supported by fresh-cut oak.",$400/8 ounces, Sep 2022
92.0,Purple Tipsy Night,"Tart-leaning, fruity-sweet. Raspberry, cocoa powder, nasturtium, fir, lemon drop in aroma and cup. Bittersweet structure with tart acidity; full, syrupy mouthfeel. Gently drying, wood-framed finish with raspberry undertones.",$400/8 ounces, Sep 2022
96.0,Kahiko,"Richly chocolaty, harmoniously juicy and bright. Dark chocolate fudge, pomelo, star jasmine, cedar, marjoram in aroma and cup. Sweet-savory structure with complex, bittersweet acidity; full, creamy mouthfeel. Resonant, long, flavor-laden finish.",Price: $47.95/8 ounces, Sep 2022
94.0,Kenya Ndumberi Peaberry,"Balanced, richly sweet, spice-toned. Apricot, cocoa nib, lilac, coriander, amber in aroma and cup. Deep, sweet-savory structure with bright acidity; syrupy-smooth mouthfeel. The finish is both crisp and juicy, leading with notes of apricot and coriander in the short and rich, cocoa-toned florals in the long.",Price: $27.00/14 ounces, Sep 2022
94.0,Taiwan Alishan Espresso Pacamara Natural,"Evaluated as espresso. Crisply chocolaty, delicately fruit-forward. Goji berry, lemon balm, baking chocolate, cedar, magnolia in aroma and small cup. Creamy-smooth mouthfeel; crisply chocolaty finish supported by notes of lemon balm and cedar. In three parts milk, sweet herb tones are usurped by rich chocolate and goji berry.",$2300/230 grams, Sep 2022
94.0,Ethiopia Gera Reserve Anaerobic Natural,"Sweetly tart, floral-toned. Tea rose, raspberry coulis, cocoa nib, watermelon rind, almond brittle in aroma and cup. High-toned structure with winey acidity; crisply satiny mouthfeel. Exceptionally long, harmonious finish that exhilaratingly extends the promise of the cup.",Price: $19.50/10 ounces, Sep 2022
94.0,Kenya Ngaita Peaberry,"Bright, richly sweet, complex. Red currant, jasmine, dark chocolate, tangerine zest, maple syrup in aroma and cup. Sweetly savory structure, with juicy-bright acidity. Crisply silky mouthfeel. The balanced, integrated finish is centered around notes of red currant and dark chocolate, with hints of tangerine zest into the long.",Price: $27.00/14 ounces, Sep 2022
93.0,Ka‘ū Champagne Natural Half-Caf,"Delicately sweet-tarty, fruity and lively. Baking chocolate, pomegranate, lime zest, cashew butter, oak in aroma and cup. Sweet-tart structure with gently bright, winey acidity; crisp, silky mouthfeel. Baking chocolate and lime zest are central in the finish.",Price: $30.00/4 ounces, Sep 2022
93.0,Espresso Nuevo,"Evaluated as espresso. Deeply chocolaty, sweetly earthy. Dark chocolate, date, graphite, lemon verbena, candied violet in aroma and small cup. Crisp, satiny mouthfeel; richly chocolaty and gently herbaceous finish. Chocolate takes the stage in cappuccino-scaled milk, with support from notes of date and lemon verbena.",Price: $19.00/12 ounces, Sep 2022
94.0,Kenya AB,"Complex, multi-layered. Almond brittle, black cherry, dark chocolate, narcissus, mustard seed in aroma and small cup. Sweetly savory with juicy acidity; syrupy-smooth, lively mouthfeel. Resonant, long, flavor-saturated finish consolidates to suggestions of black cherry and almond brittle.",$750/230 grams, Sep 2022
93.0,Ecuador Pichincha Finca Flora,"Delicately rich, vibrantly sweet-savory. Wisteria, dark chocolate, lychee, candied orange zest, allspice in aroma and cup. Sweetly tart structure with full, syrupy mouthfeel. The long finish consolidates to notes of wisteria and allspice.",$450/8 ounces, Sep 2022
92.0,Vietnam Robusta Carbonic Maceration,"Crisply fruit-toned, chocolaty. Cocoa powder, black cherry, almond, cedar, orange zest in aroma and cup. Richly bittersweet structure with brisk acidity; full, velvety mouthfeel. Finish consolidates to notes of cocoa powder, orange zest and cedar.",Price: $25.00/12 ounces, Sep 2022
92.0,Kenya Nyeri Maganjo AB,"Rich-toned, chocolaty. Baking chocolate, black currant, freesia-like flowers, clove, agave syrup in aroma and cup. Sweet structure with gentle, round acidity; full, satiny mouthfeel. The delicate finish leads with chocolate and freesia in the short, clove and agave syrup in the crisp-toned long.",$500/8 ounces, Sep 2022
94.0,Kona Noir,"Elegantly fruit-toned, gently spice-driven. Date, clove, blood orange, baking chocolate, cedar in aroma and cup. Complex bittersweet structure with winey acidity; plush, syrupy mouthfeel. The resonant finish is centered around notes of date, blood orange and clove.",Price: $29.00/4 ounces, Sep 2022
94.0,Kona Red Bourbon,"Richly sweet-tart, deeply chocolaty. Dark chocolate, pomegranate, lemon verbena, agave syrup, pink grapefruit zest in aroma and cup. Sweetly tart structure with apple-like malic acidity; very full, smooth, viscous mouthfeel. The finish consolidates to notes of pomegranate and dark chocolate with undertones of pink grapefruit zest.",Price: $49.00/10 ounces, Sep 2022
96.0,Kenya Washed Nyeri Hill Farm AA Top,"Rich-toned, expressively layered, deeply sweet-savory. Ginger flower, toasted coconut, dried red currant, wild honey, cedar in aroma and cup. Savory-sweet structure with high-toned, vibrant acidity; plush, creamy mouthfeel. The long, intense finish is centered around notes of ginger and wild honey, with supporting notes of red currant and coconut.",$390/8 ounces, Sep 2022
95.0,Ethiopia Nano Genji,"Elegantly bright, delicately juicy, richly aromatic. Cocoa nib, ginger flower, apricot, pink grapefruit zest, hint of thyme in aroma and cup. Sweet-tart structure with juicy acidity; plush, syrupy mouthfeel. Resonant, long, flavor-saturated finish.",Price: $25.50/12 ounces, Sep 2022
95.0,Ethiopia Natural Sidama Abebe 74110,"Fruit-centered, richly chocolaty. Dried mango, dark chocolate, Calla lily, sandalwood, hazelnut brittle in aroma and cup. Sweetly tart with bright, balanced acidity; syrupy, viscous mouthfeel. The confident finish is long and flavor-laden.",$300/4 ounces, Sep 2022
95.0,Ethiopia Natural Guji TAMIRU 74158 Kakalove Lot,"Enticingly sweet, deeply floral-toned. Lilac, cocoa nib, pomelo, amber, almond nougat in aroma and cup. Gently tart in structure with juicy, vibrant acidity; very satiny, smooth mouthfeel. Rich finish that harmoniously sustains all of the aromatics.",$350/4 ounces, Sep 2022
94.0,Rwanda Sholi Natural Single-Origin Espresso,"Evaluated as espresso. Richly fruit-toned, chocolaty. Tiramisu, raspberry coulis, almond butter, hop flowers, cedar in aroma and small cup. Viscous, satiny mouthfeel; crisply tart finish with notes of raspberry and cedar. In cappuccino-scaled milk, raspberry and creamy chocolate notes take center stage.",Price: $22.00/12 ounces, Sep 2022
94.0,Guatemala Washed Finca El General Lot SummerEnd Espresso,"Evaluated as espresso. Very sweet, floral, richly nutty. Black cherry, almond butter, dark chocolate, cedar, tangerine zest in aroma and small cup. Full, syrupy-smooth mouthfeel; chocolaty, nut-driven finish. In three parts milk, dark chocolate and almond butter take center stage, with support from pretty florals and citrus.",$240/8 ounces, Sep 2022
94.0,Guatemala Washed Acatenango Finca El General Pacamara Espresso,"Evaluated as espresso. Deep-toned, sweetly savory. Dried fig, hop flowers, lemon verbena, dark chocolate, clove in aroma and small cup. Satiny-smooth mouthfeel; chocolaty finish with clove undertones. In cappuccino-scaled milk, spiced-toned chocolate notes are elevated, while fig and herb notes support.",$350/8 ounces, Sep 2022
93.0,Guatemala Los Santos,"Crisply sweet-tart, richly nut-toned. Pomegranate, baking chocolate, hazelnut, lime zest, cedar in aroma and cup. Sweet-tart structure with gently bright, balanced acidity; crisp, satiny mouthfeel. Quiet finish centered around sweet nut and chocolate tones.",Price: $22.00/12 ounces, Sep 2022
94.0,Finca Cerro Azul Aces Lot,"Fruit-saturated, sweetly fermenty. Concord grape, dark chocolate, vanilla orchid, wine barrel, tangerine zest in aroma and cup. Brightly sweet-tart structure with juicy acidity; very full, satiny mouthfeel. Fruit-toned finish with notes of wine barrel into the long.",Price: $32.25/8 ounces, Sep 2022
93.0,Mexico Maya Vinic,"Crisply sweet, balanced, spice-toned. Baking chocolate, almond butter, date, clove, magnolia in aroma and cup. Sweet structure with gentle, round acidity; plush, syrupy mouthfeel. Chocolaty nut tones in the finish supported by magnolia-like flowers.",Price: $16.00/12 ounces, Sep 2022
